stage,dataset_size,seed,normal_scenario,attack_type,phase_index,challenge_recall,mean_score,mean_mimicry_distance
hardened_v3_event,100,45,normal_staggered,profile_poisoning_chain,1,0.0,0.09499999999999999,0.2834661802584975
hardened_v3_event,100,45,normal_staggered,profile_poisoning_chain,2,0.0,0.21499999999999997,0.3150914604307065
hardened_v3_event,100,45,normal_staggered,profile_poisoning_chain,3,0.0,0.27499999999999997,0.35501860501593235
hardened_v3_event,100,45,normal_staggered,profile_poisoning_chain,4,0.0,0.29,0.40016416337653915
sequence_v4,100,45,normal_staggered,stealth_mimicry_ato,1,0.0,0.23396666666666674,0.2680225964992032
sequence_v4,100,45,normal_staggered,stealth_mimicry_ato,2,0.0,0.2532103638237609,0.28321417280490635
sequence_v4,100,45,normal_staggered,stealth_mimicry_ato,3,0.0,0.3376773638202036,0.31590986263439597
sequence_v4,100,45,normal_staggered,stealth_mimicry_ato,4,0.0,0.40785254933176335,0.3497820450897045
sequence_v4,100,45,normal_staggered,slow_credential_probe,1,0.0,0.35429437500000005,0.2880668381585065
sequence_v4,100,45,normal_staggered,slow_credential_probe,2,0.0,0.3866091988721674,0.286406951228077
sequence_v4,100,45,normal_staggered,slow_credential_probe,3,0.0,0.4371602080342858,0.32494028670505226
sequence_v4,100,45,normal_staggered,slow_credential_probe,4,0.0,0.4549806054406096,0.4141128452744316
sequence_v4,100,45,normal_staggered,session_replay_chain,1,0.0,0.22883333333333336,0.2786745856598279
sequence_v4,100,45,normal_staggered,session_replay_chain,2,0.0,0.42480752608038014,0.316311430812295
sequence_v4,100,45,normal_staggered,session_replay_chain,3,0.3333333333333333,0.6776144356600721,0.35641735083429665
sequence_v4,100,45,normal_staggered,session_replay_chain,4,0.8333333333333334,0.9054388423137172,0.4031078258048206
sequence_v4,100,45,normal_staggered,gradual_exfiltration,1,0.0,0.23396666666666674,0.27281099284740884
sequence_v4,100,45,normal_staggered,gradual_exfiltration,2,0.0,0.2532103638237609,0.28370089145626015
sequence_v4,100,45,normal_staggered,gradual_exfiltration,3,0.0,0.2935263221535369,0.30364338050515144
sequence_v4,100,45,normal_staggered,gradual_exfiltration,4,0.0,0.43748417862572286,0.32216771653729903
sequence_v4,100,45,normal_staggered,distributed_lateral_drift,1,0.0,0.26345,0.27459772586104825
sequence_v4,100,45,normal_staggered,distributed_lateral_drift,2,0.0,0.30048422502443983,0.2749544557851286
sequence_v4,100,45,normal_staggered,distributed_lateral_drift,3,0.0,0.3176100151289972,0.275779703267011
sequence_v4,100,45,normal_staggered,distributed_lateral_drift,4,0.0,0.35878019590366195,0.276066274679745
sequence_v4,100,45,normal_staggered,profile_poisoning_chain,1,0.0,0.28361666666666663,0.2834661802584975
sequence_v4,100,45,normal_staggered,profile_poisoning_chain,2,0.0,0.4552779408620502,0.3150914604307065
sequence_v4,100,45,normal_staggered,profile_poisoning_chain,3,0.08333333333333333,0.5278390081838464,0.35501860501593235
sequence_v4,100,45,normal_staggered,profile_poisoning_chain,4,0.16666666666666666,0.6450142925025225,0.40016416337653915
hardened_v3_event,100,45,normal_nat_burst,stealth_mimicry_ato,1,0.0,0.2283333333333334,0.271231826727996
hardened_v3_event,100,45,normal_nat_burst,stealth_mimicry_ato,2,0.0,0.15333333333333332,0.27458957137711676
hardened_v3_event,100,45,normal_nat_burst,stealth_mimicry_ato,3,0.0,0.23416666666666672,0.3238321200554561
hardened_v3_event,100,45,normal_nat_burst,stealth_mimicry_ato,4,0.0,0.17416666666666666,0.3439610474783538
hardened_v3_event,100,45,normal_nat_burst,slow_credential_probe,1,0.0,0.3116666666666667,0.29213302810611647
hardened_v3_event,100,45,normal_nat_burst,slow_credential_probe,2,0.0,0.23166666666666666,0.27685167318881765
hardened_v3_event,100,45,normal_nat_burst,slow_credential_probe,3,0.0,0.3983333333333334,0.331265181747891
hardened_v3_event,100,45,normal_nat_burst,slow_credential_probe,4,0.0,0.3183333333333333,0.40614344979809175
hardened_v3_event,100,45,normal_nat_burst,session_replay_chain,1,0.0,0.2191666666666667,0.2871845543391945
hardened_v3_event,100,45,normal_nat_burst,session_replay_chain,2,0.0,0.2191666666666667,0.32320270729191825
hardened_v3_event,100,45,normal_nat_burst,session_replay_chain,3,0.0,0.25416666666666665,0.36253141316017706
hardened_v3_event,100,45,normal_nat_burst,session_replay_chain,4,0.0,0.36333333333333334,0.40870850913475304
hardened_v3_event,100,45,normal_nat_burst,gradual_exfiltration,1,0.0,0.2283333333333334,0.27715786049945884
hardened_v3_event,100,45,normal_nat_burst,gradual_exfiltration,2,0.0,0.15916666666666665,0.2747914356413068
hardened_v3_event,100,45,normal_nat_burst,gradual_exfiltration,3,0.0,0.2516666666666667,0.3107466424614512
hardened_v3_event,100,45,normal_nat_burst,gradual_exfiltration,4,0.0,0.2383333333333333,0.31517270686775173
hardened_v3_event,100,45,normal_nat_burst,distributed_lateral_drift,1,0.0,0.1875,0.26104243080135164
hardened_v3_event,100,45,normal_nat_burst,distributed_lateral_drift,2,0.0,0.265,0.2694945764867791
hardened_v3_event,100,45,normal_nat_burst,distributed_lateral_drift,3,0.0,0.3125,0.2836889042662608
hardened_v3_event,100,45,normal_nat_burst,distributed_lateral_drift,4,0.0,0.33375,0.28312398797362914
hardened_v3_event,100,45,normal_nat_burst,profile_poisoning_chain,1,0.0,0.2191666666666667,0.2918525691150854
hardened_v3_event,100,45,normal_nat_burst,profile_poisoning_chain,2,0.0,0.33499999999999996,0.3205359209898145
hardened_v3_event,100,45,normal_nat_burst,profile_poisoning_chain,3,0.0,0.34833333333333333,0.35756982019036504
hardened_v3_event,100,45,normal_nat_burst,profile_poisoning_chain,4,0.0,0.33499999999999996,0.4006788990691643
sequence_v4,100,45,normal_nat_burst,stealth_mimicry_ato,1,0.0,0.2474333333333334,0.271231826727996
sequence_v4,100,45,normal_nat_burst,stealth_mimicry_ato,2,0.0,0.25883050533508306,0.27458957137711676
sequence_v4,100,45,normal_nat_burst,stealth_mimicry_ato,3,0.0,0.35337820804302683,0.3238321200554561
sequence_v4,100,45,normal_nat_burst,stealth_mimicry_ato,4,0.0,0.431874800314151,0.3439610474783538
sequence_v4,100,45,normal_nat_burst,slow_credential_probe,1,0.0,0.3826952083333334,0.29213302810611647
sequence_v4,100,45,normal_nat_burst,slow_credential_probe,2,0.0,0.4191867152021622,0.27685167318881765
sequence_v4,100,45,normal_nat_burst,slow_credential_probe,3,0.0,0.48074499364479123,0.331265181747891
sequence_v4,100,45,normal_nat_burst,slow_credential_probe,4,0.0,0.49479005326591374,0.40614344979809175
sequence_v4,100,45,normal_nat_burst,session_replay_chain,1,0.0,0.25320000000000004,0.2871845543391945
sequence_v4,100,45,normal_nat_burst,session_replay_chain,2,0.0,0.44842219249863136,0.32320270729191825
sequence_v4,100,45,normal_nat_burst,session_replay_chain,3,0.3333333333333333,0.6967347181922242,0.36253141316017706
sequence_v4,100,45,normal_nat_burst,session_replay_chain,4,0.75,0.905777696332779,0.40870850913475304
sequence_v4,100,45,normal_nat_burst,gradual_exfiltration,1,0.0,0.2474333333333334,0.27715786049945884
sequence_v4,100,45,normal_nat_burst,gradual_exfiltration,2,0.0,0.26459717200174976,0.2747914356413068
sequence_v4,100,45,normal_nat_burst,gradual_exfiltration,3,0.0,0.3088517446888536,0.3107466424614512
sequence_v4,100,45,normal_nat_burst,gradual_exfiltration,4,0.0,0.4685813546126649,0.31517270686775173
sequence_v4,100,45,normal_nat_burst,distributed_lateral_drift,1,0.0,0.26825,0.26104243080135164
sequence_v4,100,45,normal_nat_burst,distributed_lateral_drift,2,0.0,0.31898603566220907,0.2694945764867791
sequence_v4,100,45,normal_nat_burst,distributed_lateral_drift,3,0.0,0.3744692482901495,0.2836889042662608
sequence_v4,100,45,normal_nat_burst,distributed_lateral_drift,4,0.0,0.40996652771231407,0.28312398797362914
sequence_v4,100,45,normal_nat_burst,profile_poisoning_chain,1,0.0,0.3010041666666667,0.2918525691150854
sequence_v4,100,45,normal_nat_burst,profile_poisoning_chain,2,0.0,0.49396869392535375,0.3205359209898145
sequence_v4,100,45,normal_nat_burst,profile_poisoning_chain,3,0.16666666666666666,0.5715881486254012,0.35756982019036504
sequence_v4,100,45,normal_nat_burst,profile_poisoning_chain,4,0.25,0.6789502412149967,0.4006788990691643
hardened_v3_event,100,46,normal_staggered,stealth_mimicry_ato,1,0.0,0.19416666666666668,0.2698187515037624
hardened_v3_event,100,46,normal_staggered,stealth_mimicry_ato,2,0.0,0.15083333333333332,0.2873232072355167
hardened_v3_event,100,46,normal_staggered,stealth_mimicry_ato,3,0.0,0.2241666666666667,0.3227662212160298
hardened_v3_event,100,46,normal_staggered,stealth_mimicry_ato,4,0.0,0.17166666666666663,0.3568769316259052
hardened_v3_event,100,46,normal_staggered,slow_credential_probe,1,0.0,0.2591666666666667,0.2900071505027892
hardened_v3_event,100,46,normal_staggered,slow_credential_probe,2,0.0,0.23583333333333334,0.29146445524730186
hardened_v3_event,100,46,normal_staggered,slow_credential_probe,3,0.0,0.38166666666666665,0.33204673299297305
hardened_v3_event,100,46,normal_staggered,slow_credential_probe,4,0.0,0.31,0.41711165251878385
hardened_v3_event,100,46,normal_staggered,session_replay_chain,1,0.0,0.05499999999999999,0.27937263784334765
hardened_v3_event,100,46,normal_staggered,session_replay_chain,2,0.0,0.05499999999999999,0.3167246630102641
hardened_v3_event,100,46,normal_staggered,session_replay_chain,3,0.0,0.1075,0.35873179754518336
hardened_v3_event,100,46,normal_staggered,session_replay_chain,4,0.0,0.20499999999999996,0.4050175110005521
hardened_v3_event,100,46,normal_staggered,gradual_exfiltration,1,0.0,0.18833333333333335,0.27281403798274256
hardened_v3_event,100,46,normal_staggered,gradual_exfiltration,2,0.0,0.15666666666666665,0.2898948838051219
hardened_v3_event,100,46,normal_staggered,gradual_exfiltration,3,0.0,0.265,0.3146317331485141
hardened_v3_event,100,46,normal_staggered,gradual_exfiltration,4,0.0,0.24416666666666667,0.33040547924006314
hardened_v3_event,100,46,normal_staggered,distributed_lateral_drift,1,0.0,0.22,0.278023221754911
hardened_v3_event,100,46,normal_staggered,distributed_lateral_drift,2,0.0,0.2525,0.2819294357183356
hardened_v3_event,100,46,normal_staggered,distributed_lateral_drift,3,0.0,0.22875,0.27904731204563943
hardened_v3_event,100,46,normal_staggered,distributed_lateral_drift,4,0.0,0.21625,0.2790349147197004
hardened_v3_event,100,46,normal_staggered,profile_poisoning_chain,1,0.0,0.05499999999999999,0.2843809313776519
hardened_v3_event,100,46,normal_staggered,profile_poisoning_chain,2,0.0,0.205,0.31793385395509766
hardened_v3_event,100,46,normal_staggered,profile_poisoning_chain,3,0.0,0.2783333333333333,0.3587754219271529
hardened_v3_event,100,46,normal_staggered,profile_poisoning_chain,4,0.0,0.32333333333333336,0.40393274086041603
sequence_v4,100,46,normal_staggered,stealth_mimicry_ato,1,0.0,0.2506333333333334,0.2698187515037624
sequence_v4,100,46,normal_staggered,stealth_mimicry_ato,2,0.0,0.2659937009233879,0.2873232072355167
sequence_v4,100,46,normal_staggered,stealth_mimicry_ato,3,0.0,0.36276857235021076,0.3227662212160298
sequence_v4,100,46,normal_staggered,stealth_mimicry_ato,4,0.0,0.4458692579193002,0.3568769316259052
sequence_v4,100,46,normal_staggered,slow_credential_probe,1,0.0,0.3717745833333334,0.2900071505027892
sequence_v4,100,46,normal_staggered,slow_credential_probe,2,0.0,0.4152233632339059,0.29146445524730186
sequence_v4,100,46,normal_staggered,slow_credential_probe,3,0.0,0.46590369675677934,0.33204673299297305
sequence_v4,100,46,normal_staggered,slow_credential_probe,4,0.0,0.4796050847855729,0.41711165251878385
sequence_v4,100,46,normal_staggered,session_replay_chain,1,0.0,0.22883333333333342,0.27937263784334765
sequence_v4,100,46,normal_staggered,session_replay_chain,2,0.0,0.43057419274704684,0.3167246630102641
sequence_v4,100,46,normal_staggered,session_replay_chain,3,0.3333333333333333,0.6833573362678073,0.35873179754518336
sequence_v4,100,46,normal_staggered,session_replay_chain,4,0.9166666666666666,0.9125451668862148,0.4050175110005521
sequence_v4,100,46,normal_staggered,gradual_exfiltration,1,0.0,0.2448666666666667,0.27281403798274256
sequence_v4,100,46,normal_staggered,gradual_exfiltration,2,0.0,0.266403714912984,0.2898948838051219
sequence_v4,100,46,normal_staggered,gradual_exfiltration,3,0.0,0.35212223879233945,0.3146317331485141
sequence_v4,100,46,normal_staggered,gradual_exfiltration,4,0.0,0.4798069408622245,0.33040547924006314
sequence_v4,100,46,normal_staggered,distributed_lateral_drift,1,0.0,0.28845,0.278023221754911
sequence_v4,100,46,normal_staggered,distributed_lateral_drift,2,0.0,0.33680695341561134,0.2819294357183356
sequence_v4,100,46,normal_staggered,distributed_lateral_drift,3,0.0,0.35637657904449815,0.27904731204563943
sequence_v4,100,46,normal_staggered,distributed_lateral_drift,4,0.0,0.386716880942954,0.2790349147197004
sequence_v4,100,46,normal_staggered,profile_poisoning_chain,1,0.0,0.28938333333333327,0.2843809313776519
sequence_v4,100,46,normal_staggered,profile_poisoning_chain,2,0.0,0.45076911775798995,0.31793385395509766
sequence_v4,100,46,normal_staggered,profile_poisoning_chain,3,0.0,0.593346322961962,0.3587754219271529
sequence_v4,100,46,normal_staggered,profile_poisoning_chain,4,0.3333333333333333,0.7044453765720947,0.40393274086041603
hardened_v3_event,100,46,normal_nat_burst,stealth_mimicry_ato,1,0.0,0.26083333333333336,0.27585718903292206
hardened_v3_event,100,46,normal_nat_burst,stealth_mimicry_ato,2,0.0,0.15333333333333332,0.27233698467199
hardened_v3_event,100,46,normal_nat_burst,stealth_mimicry_ato,3,0.0,0.25500000000000006,0.32880685402767834
hardened_v3_event,100,46,normal_nat_burst,stealth_mimicry_ato,4,0.0,0.1725,0.3458947087866606
hardened_v3_event,100,46,normal_nat_burst,slow_credential_probe,1,0.0,0.3316666666666667,0.29543763076083834
hardened_v3_event,100,46,normal_nat_burst,slow_credential_probe,2,0.0,0.23750000000000002,0.2751995033171926
hardened_v3_event,100,46,normal_nat_burst,slow_credential_probe,3,0.0,0.4183333333333334,0.3353069660656945
hardened_v3_event,100,46,normal_nat_burst,slow_credential_probe,4,0.0,0.3166666666666667,0.4032428324796194
hardened_v3_event,100,46,normal_nat_burst,session_replay_chain,1,0.0,0.24583333333333335,0.29172568824729506
hardened_v3_event,100,46,normal_nat_burst,session_replay_chain,2,0.0,0.24583333333333335,0.32741173074782187
hardened_v3_event,100,46,normal_nat_burst,session_replay_chain,3,0.0,0.2875,0.3691578411050926
hardened_v3_event,100,46,normal_nat_burst,session_replay_chain,4,0.0,0.39000000000000007,0.4148396445317497
hardened_v3_event,100,46,normal_nat_burst,gradual_exfiltration,1,0.0,0.26083333333333336,0.28160072501967176
hardened_v3_event,100,46,normal_nat_burst,gradual_exfiltration,2,0.0,0.15916666666666665,0.27603326516053744
hardened_v3_event,100,46,normal_nat_burst,gradual_exfiltration,3,0.0,0.2783333333333334,0.32040635857961985
hardened_v3_event,100,46,normal_nat_burst,gradual_exfiltration,4,0.0,0.23166666666666666,0.31902993646428607
hardened_v3_event,100,46,normal_nat_burst,distributed_lateral_drift,1,0.0,0.23750000000000002,0.26954353591244307
hardened_v3_event,100,46,normal_nat_burst,distributed_lateral_drift,2,0.0,0.265,0.2723847437689956
hardened_v3_event,100,46,normal_nat_burst,distributed_lateral_drift,3,0.0,0.33125,0.28768463998856314
hardened_v3_event,100,46,normal_nat_burst,distributed_lateral_drift,4,0.0,0.31625,0.2874921789195389
hardened_v3_event,100,46,normal_nat_burst,profile_poisoning_chain,1,0.0,0.24583333333333335,0.2971767371506571
hardened_v3_event,100,46,normal_nat_burst,profile_poisoning_chain,2,0.0,0.36166666666666664,0.32516949624608776
hardened_v3_event,100,46,normal_nat_burst,profile_poisoning_chain,3,0.0,0.37666666666666665,0.36323072907020965
hardened_v3_event,100,46,normal_nat_burst,profile_poisoning_chain,4,0.0,0.36166666666666664,0.40529009960942797
sequence_v4,100,46,normal_nat_burst,stealth_mimicry_ato,1,0.0,0.27243333333333336,0.27585718903292206
sequence_v4,100,46,normal_nat_burst,stealth_mimicry_ato,2,0.0,0.26764877276768956,0.27233698467199
sequence_v4,100,46,normal_nat_burst,stealth_mimicry_ato,3,0.0,0.36341374975694957,0.32880685402767834
sequence_v4,100,46,normal_nat_burst,stealth_mimicry_ato,4,0.0,0.44365721994136403,0.3458947087866606
sequence_v4,100,46,normal_nat_burst,slow_credential_probe,1,0.0,0.38943500000000003,0.29543763076083834
sequence_v4,100,46,normal_nat_burst,slow_credential_probe,2,0.0,0.42741611858330714,0.2751995033171926
sequence_v4,100,46,normal_nat_burst,slow_credential_probe,3,0.0,0.49332350236515626,0.3353069660656945
sequence_v4,100,46,normal_nat_burst,slow_credential_probe,4,0.0,0.505434769727343,0.4032428324796194
sequence_v4,100,46,normal_nat_burst,session_replay_chain,1,0.0,0.27243333333333336,0.29172568824729506
sequence_v4,100,46,normal_nat_burst,session_replay_chain,2,0.0,0.4610885149029816,0.32741173074782187
sequence_v4,100,46,normal_nat_burst,session_replay_chain,3,0.3333333333333333,0.7168815631600899,0.3691578411050926
sequence_v4,100,46,normal_nat_burst,session_replay_chain,4,0.8333333333333334,0.9248374108220228,0.4148396445317497
sequence_v4,100,46,normal_nat_burst,gradual_exfiltration,1,0.0,0.27243333333333336,0.28160072501967176
sequence_v4,100,46,normal_nat_burst,gradual_exfiltration,2,0.0,0.27341543943435626,0.27603326516053744
sequence_v4,100,46,normal_nat_burst,gradual_exfiltration,3,0.0,0.32921321604109344,0.32040635857961985
sequence_v4,100,46,normal_nat_burst,gradual_exfiltration,4,0.0,0.490244354137316,0.31902993646428607
sequence_v4,100,46,normal_nat_burst,distributed_lateral_drift,1,0.0,0.28845,0.26954353591244307
sequence_v4,100,46,normal_nat_burst,distributed_lateral_drift,2,0.0,0.32203095398534914,0.2723847437689956
sequence_v4,100,46,normal_nat_burst,distributed_lateral_drift,3,0.0,0.37083376999949647,0.28768463998856314
sequence_v4,100,46,normal_nat_burst,distributed_lateral_drift,4,0.0,0.38750200047308625,0.2874921789195389
sequence_v4,100,46,normal_nat_burst,profile_poisoning_chain,1,0.0,0.31271249999999995,0.2971767371506571
sequence_v4,100,46,normal_nat_burst,profile_poisoning_chain,2,0.0,0.5321600000000001,0.32516949624608776
sequence_v4,100,46,normal_nat_burst,profile_poisoning_chain,3,0.16666666666666666,0.6183770689895942,0.36323072907020965
sequence_v4,100,46,normal_nat_burst,profile_poisoning_chain,4,0.4166666666666667,0.7228552416998048,0.40529009960942797
hardened_v3_event,500,42,normal_staggered,stealth_mimicry_ato,1,0.0,0.24,0.2669093423825449
hardened_v3_event,500,42,normal_staggered,stealth_mimicry_ato,2,0.0,0.14750000000000002,0.2779686117629006
hardened_v3_event,500,42,normal_staggered,stealth_mimicry_ato,3,0.0,0.28833333333333333,0.31686440141114075
hardened_v3_event,500,42,normal_staggered,stealth_mimicry_ato,4,0.0,0.1975,0.34852411403695277
hardened_v3_event,500,42,normal_staggered,slow_credential_probe,1,0.0,0.36333333333333334,0.2856936391308778
hardened_v3_event,500,42,normal_staggered,slow_credential_probe,2,0.0,0.29000000000000004,0.2823278778240768
hardened_v3_event,500,42,normal_staggered,slow_credential_probe,3,0.0,0.4716666666666666,0.32431668207432457
hardened_v3_event,500,42,normal_staggered,slow_credential_probe,4,0.08333333333333333,0.355,0.4103832336185839
hardened_v3_event,500,42,normal_staggered,session_replay_chain,1,0.0,0.13000000000000003,0.2751260651285513
hardened_v3_event,500,42,normal_staggered,session_replay_chain,2,0.0,0.13000000000000003,0.311885302965418
hardened_v3_event,500,42,normal_staggered,session_replay_chain,3,0.0,0.16,0.35265081515294794
hardened_v3_event,500,42,normal_staggered,session_replay_chain,4,0.0,0.27999999999999997,0.39833210864369467
hardened_v3_event,500,42,normal_staggered,gradual_exfiltration,1,0.0,0.24,0.27112154807394606
hardened_v3_event,500,42,normal_staggered,gradual_exfiltration,2,0.0,0.14750000000000002,0.2801259533320021
hardened_v3_event,500,42,normal_staggered,gradual_exfiltration,3,0.0,0.3,0.30789467401475784
hardened_v3_event,500,42,normal_staggered,gradual_exfiltration,4,0.0,0.275,0.32213717924264546
hardened_v3_event,500,42,normal_staggered,distributed_lateral_drift,1,0.0,0.2625,0.2755839235788937
hardened_v3_event,500,42,normal_staggered,distributed_lateral_drift,2,0.0,0.345,0.2787943083763128
hardened_v3_event,500,42,normal_staggered,distributed_lateral_drift,3,0.0,0.3325,0.27935070797938416
hardened_v3_event,500,42,normal_staggered,distributed_lateral_drift,4,0.0,0.2575,0.27354299287053735
hardened_v3_event,500,42,normal_staggered,profile_poisoning_chain,1,0.0,0.13000000000000003,0.279451310916425
hardened_v3_event,500,42,normal_staggered,profile_poisoning_chain,2,0.0,0.29500000000000004,0.31372016976211275
hardened_v3_event,500,42,normal_staggered,profile_poisoning_chain,3,0.08333333333333333,0.33,0.3536013017294468
hardened_v3_event,500,42,normal_staggered,profile_poisoning_chain,4,0.0,0.425,0.4004119555244108
sequence_v4,500,42,normal_staggered,stealth_mimicry_ato,1,0.0,0.25076666666666664,0.2669093423825449
sequence_v4,500,42,normal_staggered,stealth_mimicry_ato,2,0.0,0.2549861505429761,0.2779686117629006
sequence_v4,500,42,normal_staggered,stealth_mimicry_ato,3,0.0,0.36206719326118747,0.31686440141114075
sequence_v4,500,42,normal_staggered,stealth_mimicry_ato,4,0.0,0.46897407114080564,0.34852411403695277
sequence_v4,500,42,normal_staggered,slow_credential_probe,1,0.0,0.4365414583333333,0.2856936391308778
sequence_v4,500,42,normal_staggered,slow_credential_probe,2,0.0,0.5086408967125173,0.2823278778240768
sequence_v4,500,42,normal_staggered,slow_credential_probe,3,0.0,0.6016386378182784,0.32431668207432457
sequence_v4,500,42,normal_staggered,slow_credential_probe,4,0.08333333333333333,0.6060987984852605,0.4103832336185839
sequence_v4,500,42,normal_staggered,session_replay_chain,1,0.0,0.2356333333333334,0.2751260651285513
sequence_v4,500,42,normal_staggered,session_replay_chain,2,0.0,0.43057419274704684,0.311885302965418
sequence_v4,500,42,normal_staggered,session_replay_chain,3,0.25,0.654524002934474,0.35265081515294794
sequence_v4,500,42,normal_staggered,session_replay_chain,4,0.5,0.8694323324266214,0.39833210864369467
sequence_v4,500,42,normal_staggered,gradual_exfiltration,1,0.0,0.25076666666666664,0.27112154807394606
sequence_v4,500,42,normal_staggered,gradual_exfiltration,2,0.0,0.2549861505429761,0.2801259533320021
sequence_v4,500,42,normal_staggered,gradual_exfiltration,3,0.0,0.3240479371632409,0.30789467401475784
sequence_v4,500,42,normal_staggered,gradual_exfiltration,4,0.0,0.5211112557585561,0.32213717924264546
sequence_v4,500,42,normal_staggered,distributed_lateral_drift,1,0.0,0.30615000000000003,0.2755839235788937
sequence_v4,500,42,normal_staggered,distributed_lateral_drift,2,0.0,0.3718355460278757,0.2787943083763128
sequence_v4,500,42,normal_staggered,distributed_lateral_drift,3,0.0,0.4248854227168435,0.27935070797938416
sequence_v4,500,42,normal_staggered,distributed_lateral_drift,4,0.0,0.46888711102322844,0.27354299287053735
sequence_v4,500,42,normal_staggered,profile_poisoning_chain,1,0.0,0.28938333333333327,0.279451310916425
sequence_v4,500,42,normal_staggered,profile_poisoning_chain,2,0.0,0.45164363680037806,0.31372016976211275
sequence_v4,500,42,normal_staggered,profile_poisoning_chain,3,0.16666666666666666,0.5494141594337465,0.3536013017294468
sequence_v4,500,42,normal_staggered,profile_poisoning_chain,4,0.16666666666666666,0.6910488849628981,0.4004119555244108
hardened_v3_event,500,42,normal_nat_burst,stealth_mimicry_ato,1,0.0,0.25333333333333335,0.26490913795398613
hardened_v3_event,500,42,normal_nat_burst,stealth_mimicry_ato,2,0.0,0.13083333333333336,0.2312186521831968
hardened_v3_event,500,42,normal_nat_burst,stealth_mimicry_ato,3,0.0,0.3033333333333333,0.3157375836037798
hardened_v3_event,500,42,normal_nat_burst,stealth_mimicry_ato,4,0.0,0.1525,0.30352765197907755
hardened_v3_event,500,42,normal_nat_burst,slow_credential_probe,1,0.0,0.3475,0.28403487517820997
hardened_v3_event,500,42,normal_nat_burst,slow_credential_probe,2,0.0,0.215,0.23524119049735503
hardened_v3_event,500,42,normal_nat_burst,slow_credential_probe,3,0.0,0.48,0.32246090164462576
hardened_v3_event,500,42,normal_nat_burst,slow_credential_probe,4,0.0,0.305,0.3648553430101162
hardened_v3_event,500,42,normal_nat_burst,session_replay_chain,1,0.0,0.27166666666666667,0.2796915612316986
hardened_v3_event,500,42,normal_nat_burst,session_replay_chain,2,0.0,0.27166666666666667,0.31571104118571164
hardened_v3_event,500,42,normal_nat_burst,session_replay_chain,3,0.0,0.3008333333333334,0.3564992395103563
hardened_v3_event,500,42,normal_nat_burst,session_replay_chain,4,0.0,0.4216666666666667,0.40196448128443246
hardened_v3_event,500,42,normal_nat_burst,gradual_exfiltration,1,0.0,0.25333333333333335,0.2698633030579587
hardened_v3_event,500,42,normal_nat_burst,gradual_exfiltration,2,0.0,0.13083333333333336,0.23339496669212192
hardened_v3_event,500,42,normal_nat_burst,gradual_exfiltration,3,0.0,0.35000000000000003,0.3060848167202178
hardened_v3_event,500,42,normal_nat_burst,gradual_exfiltration,4,0.0,0.22416666666666665,0.2765597772682113
hardened_v3_event,500,42,normal_nat_burst,distributed_lateral_drift,1,0.0,0.2125,0.2501939168482258
hardened_v3_event,500,42,normal_nat_burst,distributed_lateral_drift,2,0.0,0.35250000000000004,0.27962294354971234
hardened_v3_event,500,42,normal_nat_burst,distributed_lateral_drift,3,0.0,0.37375,0.2780891620864693
hardened_v3_event,500,42,normal_nat_burst,distributed_lateral_drift,4,0.0,0.34750000000000003,0.2755023236899998
hardened_v3_event,500,42,normal_nat_burst,profile_poisoning_chain,1,0.0,0.27166666666666667,0.28397504984861627
hardened_v3_event,500,42,normal_nat_burst,profile_poisoning_chain,2,0.0,0.385,0.3104825050235217
hardened_v3_event,500,42,normal_nat_burst,profile_poisoning_chain,3,0.0,0.4166666666666667,0.35049319231737835
hardened_v3_event,500,42,normal_nat_burst,profile_poisoning_chain,4,0.0,0.4083333333333334,0.3927531943430023
sequence_v4,500,42,normal_nat_burst,stealth_mimicry_ato,1,0.0,0.26333333333333336,0.26490913795398613
sequence_v4,500,42,normal_nat_burst,stealth_mimicry_ato,2,0.0,0.2715221572512274,0.2312186521831968
sequence_v4,500,42,normal_nat_burst,stealth_mimicry_ato,3,0.0,0.3877271457346619,0.3157375836037798
sequence_v4,500,42,normal_nat_burst,stealth_mimicry_ato,4,0.0,0.47348101008763094,0.30352765197907755
sequence_v4,500,42,normal_nat_burst,slow_credential_probe,1,0.0,0.4174754166666667,0.28403487517820997
sequence_v4,500,42,normal_nat_burst,slow_credential_probe,2,0.0,0.47907347248386745,0.23524119049735503
sequence_v4,500,42,normal_nat_burst,slow_credential_probe,3,0.0,0.592663612870194,0.32246090164462576
sequence_v4,500,42,normal_nat_burst,slow_credential_probe,4,0.0,0.5812492634998051,0.3648553430101162
sequence_v4,500,42,normal_nat_burst,session_replay_chain,1,0.0,0.28909999999999997,0.2796915612316986
sequence_v4,500,42,normal_nat_burst,session_replay_chain,2,0.0,0.48253490170125657,0.31571104118571164
sequence_v4,500,42,normal_nat_burst,session_replay_chain,3,0.4166666666666667,0.729410267910836,0.3564992395103563
sequence_v4,500,42,normal_nat_burst,session_replay_chain,4,0.8333333333333334,0.9285813144108142,0.40196448128443246
sequence_v4,500,42,normal_nat_burst,gradual_exfiltration,1,0.0,0.26333333333333336,0.2698633030579587
sequence_v4,500,42,normal_nat_burst,gradual_exfiltration,2,0.0,0.2715221572512274,0.23339496669212192
sequence_v4,500,42,normal_nat_burst,gradual_exfiltration,3,0.0,0.38432326776981607,0.3060848167202178
