stage,dataset_size,seed,normal_scenario,attack_type,event_challenge_recall,sequence_detection_rate,preobjective_detection_rate,objective_detection_rate,median_time_to_detect_phase,mean_attack_mimicry_distance,flagged_poison_rejection_rate,attack_phase_count,attack_sequence_count
sequence_v4,500,43,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3175603452415435,0.0,48,12
sequence_v4,500,43,normal_staggered,session_replay_chain,0.20833333333333334,0.8333333333333334,0.0,0.8333333333333334,4.0,0.3264615917282713,0.0,48,12
sequence_v4,500,43,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2853506464236084,0.0,48,12
sequence_v4,500,43,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2711960180490266,0.0,32,8
sequence_v4,500,43,normal_staggered,profile_poisoning_chain,0.125,0.4166666666666667,0.08333333333333333,0.4166666666666667,5.0,0.3293631369245928,1.0,48,12
hardened_v3_event,500,43,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.28776285335355895,0.0,48,12
hardened_v3_event,500,43,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.31130095955322096,0.0,48,12
hardened_v3_event,500,43,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3389199431796949,0.0,48,12
hardened_v3_event,500,43,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.28002039526868755,0.0,48,12
hardened_v3_event,500,43,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2687490388413124,0.0,32,8
hardened_v3_event,500,43,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.33494931676962936,1.0,48,12
sequence_v4,500,43,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.28776285335355895,0.0,48,12
sequence_v4,500,43,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.31130095955322096,0.0,48,12
sequence_v4,500,43,normal_nat_burst,session_replay_chain,0.3125,0.9166666666666666,0.3333333333333333,0.9166666666666666,4.0,0.3389199431796949,0.0,48,12
sequence_v4,500,43,normal_nat_burst,gradual_exfiltration,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.28002039526868755,0.0,48,12
sequence_v4,500,43,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2687490388413124,0.0,32,8
sequence_v4,500,43,normal_nat_burst,profile_poisoning_chain,0.125,0.4166666666666667,0.08333333333333333,0.4166666666666667,5.0,0.33494931676962936,1.0,48,12
hardened_v3_event,500,44,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.30104451567382046,0.0,48,12
hardened_v3_event,500,44,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.32471531184127606,0.0,48,12
hardened_v3_event,500,44,normal_staggered,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3319034447982358,0.0,48,12
hardened_v3_event,500,44,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2928604780777006,0.0,48,12
hardened_v3_event,500,44,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27502004753476883,0.0,32,8
hardened_v3_event,500,44,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.33482540725813853,1.0,48,12
sequence_v4,500,44,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.30104451567382046,0.0,48,12
sequence_v4,500,44,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.32471531184127606,0.0,48,12
sequence_v4,500,44,normal_staggered,session_replay_chain,0.2916666666666667,0.9166666666666666,0.25,0.9166666666666666,4.0,0.3319034447982358,0.0,48,12
sequence_v4,500,44,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2928604780777006,0.0,48,12
sequence_v4,500,44,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27502004753476883,0.0,32,8
sequence_v4,500,44,normal_staggered,profile_poisoning_chain,0.125,0.25,0.25,0.25,5.0,0.33482540725813853,1.0,48,12
hardened_v3_event,500,44,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.27036217655848166,0.0,48,12
hardened_v3_event,500,44,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.2929159445844205,0.0,48,12
hardened_v3_event,500,44,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3282134674811363,0.0,48,12
hardened_v3_event,500,44,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.26221526461995986,0.0,48,12
hardened_v3_event,500,44,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2644982984930775,0.0,32,8
hardened_v3_event,500,44,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3256372484917474,1.0,48,12
sequence_v4,500,44,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.27036217655848166,0.0,48,12
sequence_v4,500,44,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.2929159445844205,0.0,48,12
sequence_v4,500,44,normal_nat_burst,session_replay_chain,0.3125,0.8333333333333334,0.4166666666666667,0.8333333333333334,4.0,0.3282134674811363,0.0,48,12
sequence_v4,500,44,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.26221526461995986,0.0,48,12
sequence_v4,500,44,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2644982984930775,0.0,32,8
sequence_v4,500,44,normal_nat_burst,profile_poisoning_chain,0.08333333333333333,0.3333333333333333,0.0,0.3333333333333333,5.0,0.3256372484917474,1.0,48,12
hardened_v3_event,500,45,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2980001949703395,0.0,48,12
hardened_v3_event,500,45,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3217305631432131,0.0,48,12
hardened_v3_event,500,45,normal_staggered,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.33052838089169456,0.0,48,12
hardened_v3_event,500,45,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.29010689451197197,0.0,48,12
hardened_v3_event,500,45,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27335541332209257,0.0,32,8
hardened_v3_event,500,45,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3331447644429178,1.0,48,12
sequence_v4,500,45,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2980001949703395,0.0,48,12
sequence_v4,500,45,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3217305631432131,0.0,48,12
sequence_v4,500,45,normal_staggered,session_replay_chain,0.14583333333333334,0.4166666666666667,0.16666666666666666,0.4166666666666667,5.0,0.33052838089169456,0.0,48,12
sequence_v4,500,45,normal_staggered,gradual_exfiltration,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.29010689451197197,0.0,48,12
sequence_v4,500,45,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27335541332209257,0.0,32,8
sequence_v4,500,45,normal_staggered,profile_poisoning_chain,0.10416666666666667,0.3333333333333333,0.08333333333333333,0.3333333333333333,5.0,0.3331447644429178,1.0,48,12
hardened_v3_event,500,45,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.28458651797232765,0.0,48,12
hardened_v3_event,500,45,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3075406333724346,0.0,48,12
hardened_v3_event,500,45,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.34245430131062776,0.0,48,12
hardened_v3_event,500,45,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.27663188207637024,0.0,48,12
hardened_v3_event,500,45,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27475598255321193,0.0,32,8
hardened_v3_event,500,45,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.33936092719766897,1.0,48,12
sequence_v4,500,45,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.28458651797232765,0.0,48,12
sequence_v4,500,45,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3075406333724346,0.0,48,12
sequence_v4,500,45,normal_nat_burst,session_replay_chain,0.3541666666666667,1.0,0.4166666666666667,1.0,4.0,0.34245430131062776,0.0,48,12
sequence_v4,500,45,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.27663188207637024,0.0,48,12
sequence_v4,500,45,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27475598255321193,0.0,32,8
sequence_v4,500,45,normal_nat_burst,profile_poisoning_chain,0.1875,0.5833333333333334,0.08333333333333333,0.5833333333333334,4.0,0.33936092719766897,1.0,48,12
hardened_v3_event,500,46,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.30021054563225974,0.0,48,12
hardened_v3_event,500,46,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.32287683995958133,0.0,48,12
hardened_v3_event,500,46,normal_staggered,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.33109823583259285,0.0,48,12
hardened_v3_event,500,46,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.29145710725489277,0.0,48,12
hardened_v3_event,500,46,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2745830717527254,0.0,32,8
hardened_v3_event,500,46,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3343128872387198,1.0,48,12
sequence_v4,500,46,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.30021054563225974,0.0,48,12
sequence_v4,500,46,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.32287683995958133,0.0,48,12
sequence_v4,500,46,normal_staggered,session_replay_chain,0.14583333333333334,0.5,0.08333333333333333,0.5,4.5,0.33109823583259285,0.0,48,12
sequence_v4,500,46,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.29145710725489277,0.0,48,12
sequence_v4,500,46,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2745830717527254,0.0,32,8
sequence_v4,500,46,normal_staggered,profile_poisoning_chain,0.0625,0.25,0.0,0.25,5.0,0.3343128872387198,1.0,48,12
hardened_v3_event,500,46,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2814393575111804,0.0,48,12
hardened_v3_event,500,46,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3042760204126566,0.0,48,12
hardened_v3_event,500,46,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3382798799974404,0.0,48,12
hardened_v3_event,500,46,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.27385635556321253,0.0,48,12
hardened_v3_event,500,46,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27054192667215254,0.0,32,8
hardened_v3_event,500,46,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.33375205035247646,1.0,48,12
sequence_v4,500,46,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2814393575111804,0.0,48,12
sequence_v4,500,46,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3042760204126566,0.0,48,12
sequence_v4,500,46,normal_nat_burst,session_replay_chain,0.3125,0.8333333333333334,0.3333333333333333,0.8333333333333334,4.0,0.3382798799974404,0.0,48,12
sequence_v4,500,46,normal_nat_burst,gradual_exfiltration,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.27385635556321253,0.0,48,12
sequence_v4,500,46,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27054192667215254,0.0,32,8
sequence_v4,500,46,normal_nat_burst,profile_poisoning_chain,0.125,0.3333333333333333,0.08333333333333333,0.3333333333333333,5.0,0.33375205035247646,1.0,48,12
hardened_v3_event,1000,42,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.29709382484073915,0.0,48,12
hardened_v3_event,1000,42,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3201697397227848,0.0,48,12
hardened_v3_event,1000,42,normal_staggered,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.32749060389235823,0.0,48,12
hardened_v3_event,1000,42,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.289575132221417,0.0,48,12
hardened_v3_event,1000,42,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27107394570890664,0.0,32,8
hardened_v3_event,1000,42,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3300503874380106,1.0,48,12
sequence_v4,1000,42,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.29709382484073915,0.0,48,12
sequence_v4,1000,42,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3201697397227848,0.0,48,12
sequence_v4,1000,42,normal_staggered,session_replay_chain,0.25,0.75,0.25,0.75,4.0,0.32749060389235823,0.0,48,12
sequence_v4,1000,42,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.289575132221417,0.0,48,12
sequence_v4,1000,42,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27107394570890664,0.0,32,8
sequence_v4,1000,42,normal_staggered,profile_poisoning_chain,0.10416666666666667,0.3333333333333333,0.08333333333333333,0.3333333333333333,5.0,0.3300503874380106,1.0,48,12
hardened_v3_event,1000,42,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2856563552176672,0.0,48,12
hardened_v3_event,1000,42,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3089510660515527,0.0,48,12
hardened_v3_event,1000,42,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3323737705900794,0.0,48,12
hardened_v3_event,1000,42,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2774014760736705,0.0,48,12
hardened_v3_event,1000,42,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2611198862261618,0.0,32,8
hardened_v3_event,1000,42,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3280741276172275,1.0,48,12
sequence_v4,1000,42,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2856563552176672,0.0,48,12
sequence_v4,1000,42,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3089510660515527,0.0,48,12
sequence_v4,1000,42,normal_nat_burst,session_replay_chain,0.3333333333333333,0.9166666666666666,0.4166666666666667,0.9166666666666666,4.0,0.3323737705900794,0.0,48,12
sequence_v4,1000,42,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2774014760736705,0.0,48,12
sequence_v4,1000,42,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2611198862261618,0.0,32,8
sequence_v4,1000,42,normal_nat_burst,profile_poisoning_chain,0.125,0.5,0.08333333333333333,0.4166666666666667,4.5,0.3280741276172275,1.0,48,12
hardened_v3_event,1000,43,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.30608525936949343,0.0,48,12
hardened_v3_event,1000,43,normal_staggered,slow_credential_probe,0.020833333333333332,0.08333333333333333,0.08333333333333333,0.0,5.0,0.3292335180280456,0.0,48,12
hardened_v3_event,1000,43,normal_staggered,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.33403446424835126,0.0,48,12
hardened_v3_event,1000,43,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2967819530049242,0.0,48,12
hardened_v3_event,1000,43,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27791029565407116,0.0,32,8
hardened_v3_event,1000,43,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.33807713234081027,1.0,48,12
sequence_v4,1000,43,normal_staggered,stealth_mimicry_ato,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.30608525936949343,0.0,48,12
sequence_v4,1000,43,normal_staggered,slow_credential_probe,0.020833333333333332,0.08333333333333333,0.08333333333333333,0.0,5.0,0.3292335180280456,0.0,48,12
sequence_v4,1000,43,normal_staggered,session_replay_chain,0.3125,0.75,0.5,0.75,3.5,0.33403446424835126,0.0,48,12
sequence_v4,1000,43,normal_staggered,gradual_exfiltration,0.041666666666666664,0.16666666666666666,0.0,0.16666666666666666,5.0,0.2967819530049242,0.0,48,12
sequence_v4,1000,43,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27791029565407116,0.0,32,8
sequence_v4,1000,43,normal_staggered,profile_poisoning_chain,0.08333333333333333,0.3333333333333333,0.0,0.3333333333333333,5.0,0.33807713234081027,1.0,48,12
hardened_v3_event,1000,43,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2953508771112167,0.0,48,12
hardened_v3_event,1000,43,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.31844909795492704,0.0,48,12
hardened_v3_event,1000,43,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3446254766787537,0.0,48,12
hardened_v3_event,1000,43,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.28701891702589355,0.0,48,12
hardened_v3_event,1000,43,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.272723456923954,0.0,32,8
hardened_v3_event,1000,43,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3413090071828046,1.0,48,12
sequence_v4,1000,43,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2953508771112167,0.0,48,12
sequence_v4,1000,43,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.31844909795492704,0.0,48,12
sequence_v4,1000,43,normal_nat_burst,session_replay_chain,0.3333333333333333,0.8333333333333334,0.5,0.8333333333333334,3.5,0.3446254766787537,0.0,48,12
sequence_v4,1000,43,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.28701891702589355,0.0,48,12
sequence_v4,1000,43,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.272723456923954,0.0,32,8
sequence_v4,1000,43,normal_nat_burst,profile_poisoning_chain,0.22916666666666666,0.5833333333333334,0.3333333333333333,0.5833333333333334,4.0,0.3413090071828046,1.0,48,12
hardened_v3_event,1000,44,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.29610658711052645,0.0,48,12
hardened_v3_event,1000,44,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.31935447677886075,0.0,48,12
hardened_v3_event,1000,44,normal_staggered,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3277259772977288,0.0,48,12
hardened_v3_event,1000,44,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2877201057863819,0.0,48,12
hardened_v3_event,1000,44,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.26952187655432397,0.0,32,8
hardened_v3_event,1000,44,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3292829361060996,1.0,48,12
sequence_v4,1000,44,normal_staggered,stealth_mimicry_ato,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.29610658711052645,0.0,48,12
sequence_v4,1000,44,normal_staggered,slow_credential_probe,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.31935447677886075,0.0,48,12
sequence_v4,1000,44,normal_staggered,session_replay_chain,0.22916666666666666,0.5833333333333334,0.3333333333333333,0.5833333333333334,4.0,0.3277259772977288,0.0,48,12
sequence_v4,1000,44,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2877201057863819,0.0,48,12
sequence_v4,1000,44,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.26952187655432397,0.0,32,8
sequence_v4,1000,44,normal_staggered,profile_poisoning_chain,0.0625,0.25,0.0,0.25,5.0,0.3292829361060996,1.0,48,12
hardened_v3_event,1000,44,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2955024911338088,0.0,48,12
hardened_v3_event,1000,44,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3188835890517607,0.0,48,12
hardened_v3_event,1000,44,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.34586715552310304,0.0,48,12
hardened_v3_event,1000,44,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2876829306659457,0.0,48,12
hardened_v3_event,1000,44,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27221551796000526,0.0,32,8
hardened_v3_event,1000,44,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.34197258099322836,1.0,48,12
sequence_v4,1000,44,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2955024911338088,0.0,48,12
sequence_v4,1000,44,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3188835890517607,0.0,48,12
sequence_v4,1000,44,normal_nat_burst,session_replay_chain,0.3958333333333333,0.9166666666666666,0.6666666666666666,0.9166666666666666,3.0,0.34586715552310304,0.0,48,12
sequence_v4,1000,44,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2876829306659457,0.0,48,12
sequence_v4,1000,44,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27221551796000526,0.0,32,8
sequence_v4,1000,44,normal_nat_burst,profile_poisoning_chain,0.22916666666666666,0.5833333333333334,0.25,0.5833333333333334,4.0,0.34197258099322836,1.0,48,12
hardened_v3_event,1000,45,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.3050220329379972,0.0,48,12
hardened_v3_event,1000,45,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.32849258019073274,0.0,48,12
hardened_v3_event,1000,45,normal_staggered,session_replay_chain,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.334574882571689,0.0,48,12
hardened_v3_event,1000,45,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.29628544124430384,0.0,48,12
hardened_v3_event,1000,45,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27666550572939197,0.0,32,8
hardened_v3_event,1000,45,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.33712371285115045,1.0,48,12
sequence_v4,1000,45,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.3050220329379972,0.0,48,12
sequence_v4,1000,45,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.32849258019073274,0.0,48,12
sequence_v4,1000,45,normal_staggered,session_replay_chain,0.3541666666666667,0.9166666666666666,0.5,0.9166666666666666,3.5,0.334574882571689,0.0,48,12
sequence_v4,1000,45,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.29628544124430384,0.0,48,12
sequence_v4,1000,45,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27666550572939197,0.0,32,8
sequence_v4,1000,45,normal_staggered,profile_poisoning_chain,0.08333333333333333,0.25,0.08333333333333333,0.25,5.0,0.33712371285115045,1.0,48,12
hardened_v3_event,1000,45,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2852657965930016,0.0,48,12
hardened_v3_event,1000,45,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3085000115114387,0.0,48,12
hardened_v3_event,1000,45,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.33016659479813887,0.0,48,12
hardened_v3_event,1000,45,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.27653248025303084,0.0,48,12
hardened_v3_event,1000,45,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2642212545540996,0.0,32,8
hardened_v3_event,1000,45,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.32693361810851407,1.0,48,12
sequence_v4,1000,45,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2852657965930016,0.0,48,12
sequence_v4,1000,45,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3085000115114387,0.0,48,12
sequence_v4,1000,45,normal_nat_burst,session_replay_chain,0.3541666666666667,0.8333333333333334,0.5,0.8333333333333334,3.5,0.33016659479813887,0.0,48,12
sequence_v4,1000,45,normal_nat_burst,gradual_exfiltration,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.27653248025303084,0.0,48,12
sequence_v4,1000,45,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2642212545540996,0.0,32,8
sequence_v4,1000,45,normal_nat_burst,profile_poisoning_chain,0.10416666666666667,0.25,0.08333333333333333,0.25,5.0,0.32693361810851407,1.0,48,12
hardened_v3_event,1000,46,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.3026767167475956,0.0,48,12
hardened_v3_event,1000,46,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.32538223004611844,0.0,48,12
hardened_v3_event,1000,46,normal_staggered,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.33264962756574373,0.0,48,12
hardened_v3_event,1000,46,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2937621741592214,0.0,48,12
hardened_v3_event,1000,46,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27747496675878913,0.0,32,8
hardened_v3_event,1000,46,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3360214543124353,1.0,48,12
sequence_v4,1000,46,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.3026767167475956,0.0,48,12
sequence_v4,1000,46,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.32538223004611844,0.0,48,12
sequence_v4,1000,46,normal_staggered,session_replay_chain,0.3125,0.8333333333333334,0.4166666666666667,0.8333333333333334,4.0,0.33264962756574373,0.0,48,12
sequence_v4,1000,46,normal_staggered,gradual_exfiltration,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.2937621741592214,0.0,48,12
sequence_v4,1000,46,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27747496675878913,0.0,32,8
